Date,IdNummer,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12A,Q12B,Q12C,Q12D,Q12E,Q12F,Q12F_alt,Q13A,Q13B,Q13C,Q13D,Q13E,Q13F,Q13G,Q13G_alt,Q14,Q14_alt,Q15,Q15_alt,Q16A,Q16B,Q16C,Q16D,Q16E,Q16F,Q16G,Q16G_alt,Q17,Q18A,Q18B,Q18C,Q18D,Q18D_alt,Q19,Q20A,Q20B,Q20C,Q20D,Q20E,Q20E_alt,Q21.1.1,Q21.1.2,Q21.1.3,Q21.2.1,Q21.2.2,Q21.2.3,Q22,Q23.1,Q23.2,Q23.3,Q23.4,Q23.5,Q23.6,Q23.7,Q23.8,Q23.9,Q23.10,Q23.11,Q23.12,Q23.13,Q24,Q24_alt,Q25,Q26,Q27.1.1,Q27.1.2,Q27.1.3,Q27.1.4,Q27.1.5,Q27.1.6,Q27.1.7,Q27.1.8,Q27.2.1,Q27.2.2,Q27.2.3,Q27.2.4,Q27.2.5,Q27.2.6,Q27.2.7,Q27.2.8,Q28,Q29,Q29_alt,Q30,Q31A,Q31B,Q31C,Q31D,Q31E,Q31F,Q31G,Q31H,Q31I,Q31J,Q31K,Q31L,Q31M,Q31M_alt,Q32A,Q32B,Q32C,Q32D,Q32E,Q32F,Q32G,Q32H,Q33A,Q33B,Q33C,Q33D,Q33E,Q33F,Q33G,Q33H,Q33I,Q33J,Q33K,Q33L,Q33M,Q33M_alt,Q34,Q35,Q36,Q37,Q38,Q38_alt,Q39.1,Q39.2,Q39.3,Q39.4,Q39.5,Q40.1,Q40.2,Q40.3,Q40.4,Q40.5,Q41.1,Q41.2,Q41.3,Q41.4,Q41.5,Q42.1,Q42.2,Q42.3,Q42.4,Q42.5,Q43,Q44A,Q44B,Q44C,Q44D,Q45A,Q45B,Q45C,Q45D,Q45E,Q45F,Q45G,Q45H,Q45I,Q45J,Q45K,Q45L,Q45M,Q45N,Q45O,Q45P,Q45Q,Q45R,Q45S,Q45T,Q45U,Q45V,Q45W,Q45X,Q45X_alt,Q46,Q46_alt,Q47,Q48,Q49,Q50,Q51,Q51_alt,Q52,Q53,Q53_alt,,,,,,,,,,,,,,,,
10/3/2018 1:47:02 PM,2034,Ja,Ja,16 km (10 mijl), ,8,De organisatie had alles goed voorbereid en onder controle.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Het enige wat niet meewerkte was het weer, maar het enthousiasme van de lopers en organisatie maakte dat ook weer goed., ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Anders, namelijk ...,2x bij vereniging, 2x vanuit huis,Anders, namelijk…,2x per week op 10 km afstand, de 3e vanuit huis,false,false,false,false,false,false,true,2x in een groep, 3e meestal alleen,Ja,true,true,false,false, ,Nee,false,false,false,false,true,heb een schema van internet gehaald en daarnaast via de vereniging waar ik loop,Mee eens,Mee eens,Neutraal, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,true,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Een beetje,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Neutraal,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false, ,Strava, ,Vrouw,50,168,66,5,Middelbaar beroepsonderwijs (MBO), ,Nee,Nee, ,,,,,,,,,,,,,
10/3/2018 1:48:18 PM,2035,Ja,Ja,16 km (10 mijl), ,10, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),3 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,true,false, ,Nee,false,false,true,false,false, ,Mee eens,Mee eens,Mee eens, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Eens,Oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Heel goed,Goed,Goed,Goed,Heel goed,Heel goed,Goed,Goed,Goed,Heel goed,Heel goed,Goed,Goed,Een beetje,Veel interesse,Interesse,Interesse,Interesse,Interesse,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,79,183,71,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
10/3/2018 1:48:37 PM,2036,Ja,Ja,16 km (10 mijl), ,9, , ,6-11 weken getraind,2 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,false,false,false,false,true,Door werk,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,false,false,false, ,Ja, , , , , , ,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens, , , ,Ja,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Geen interesse,Veel interesse,Geen interesse,Veel interesse,Veel interesse,Nee, ,25,15, ,Neutraal,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens,Neutraal,Helemaal mee eens,Neutraal,Tot op heden zeer tevreden, , , , , , , ,Nee, maar dat ben ik voor de volgende Dam tot Damloop/ Damloop by night wel van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,true,false,false,true,true,true,false,false,false,true,false,false,false,false,false,false, ,50,50,50,25,Door een trainer/coach, ,Helemaal niet,Helemaal niet,Neutraal,Neutraal,Neutraal,Neutraal,Helemaal niet,Neutraal,Neutraal,Neutraal,Helemaal niet,Helemaal niet,Helemaal niet,Helemaal niet,Helemaal niet,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false, ,Nike+ Run Club, ,Man,47,178,75,Lager beroepsonderwijs (LBO, MAVO, VMBO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,
10/3/2018 1:49:14 PM,2037,Ja,Ja,16 km (10 mijl), ,7,Na finish was de kleding niet aanwezig en ver van de finish af. Met het koude natte weer raakte ik snel onderkoeld en werd mijn gezicht al blauw. Dit is ongeveer mijn 27e deelname en had dit niet eerder meegemaakt. De 1e dtd vanaf Damrak was ook nat. Maar kleding direct na finish., ,1-5 weken getraind,1 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,true,false,false,false,true,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,true,false,false, ,Ja, , , , , , ,Helemaal mee eens,Mee eens,Neutraal, , , ,Ja,Veel interesse,Veel interesse,Helemaal geen interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Geen interesse,Helemaal geen interesse,Nee, ,0,0,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Neutraal, , , , , , , , ,Nee, maar dat ben ik voor de volgende Dam tot Damloop/ Damloop by night wel van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Iets betere tijd wil maken door iets harder te lopen dmv training,50, , ,30,Door een trainer/coach, ,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Goed,Heel goed,Heel goed,Heel goed,Heel goed,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Geen interesse,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,60,173,73,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
10/3/2018 1:49:31 PM,2038,Ja,Ja,16 km (10 mijl), ,9,Het was super, mooi loopweer, maar erg koud voor/na de finish., ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,false,false,false,true,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,false,true,true,Facebook instagram,Ja, , , , , , ,Helemaal mee eens,Helemaal mee eens,Helemaal mee eens, , , ,Ja,Interesse,Interesse,Geen interesse,Interesse,Interesse,Interesse,Neutraal,Veel interesse,Geen interesse,Geen interesse,Geen interesse,Interesse,Interesse,Nee, ,15,8,Neutraal,Eens,Neutraal,Eens,Oneens,Helemaal mee oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,false,false,true, , , , , , , , , , , , , , , , , , , , ,Goed,Een beetje,Een beetje,Neutraal,Een beetje,Goed,Goed,Neutraal,Een beetje,Een beetje,Goed,Goed,Neutraal,Een beetje,Helemaal niet,Interesse,Interesse,Veel interesse,Veel interesse,Veel interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false, ,RunKeeper, ,Vrouw,26,170,64,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,
10/3/2018 1:50:19 PM,2039,Ja,Nee, ,Ja, , , ,12 weken of meer getraind,3 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,true,false,true,runnersworld,Nee,false,false,true,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,true,true,false, , , , , , , , , , , , , , , , , , , , ,Neutraal,Goed,Goed,Goed,Goed,Neutraal,Goed,Neutraal,Neutraal,Neutraal,Goed,Goed,Neutraal,Neutraal,Neutraal,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Nee, ik ken geen sport-apps en gebruik ze niet, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Man,63,192,91,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,,
10/3/2018 1:50:21 PM,2040,Ja,Ja,16 km (10 mijl), ,8,Het was koud en nat. Verder een lekkere loop met nog heel wat mensen langs het trajacet!, ,6-11 weken getraind,1 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,true,true,false, ,Nee, , , , , , , , , , , , , , , , , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,true,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Goed,Neutraal,Goed,Goed,Goed,Goed,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false, ,Garmin Connect, ,Man,42,186,80,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
10/3/2018 1:50:21 PM,2041,Ja,Ja,16 km (10 mijl), ,8,sfeer en organisatie super, strak geregeld,, ,6-11 weken getraind,1 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,true,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,true,true,false,false, ,Ja, , , , , , ,Neutraal,Mee eens,Mee eens, , , ,Ja,Neutraal,Interesse,Helemaal geen interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Neutraal,Helemaal geen interesse,Nee, ,10,0,Neutraal,Eens,Neutraal,Neutraal,Neutraal,Helemaal mee oneens,Neutraal,Neutraal, , , , , , , , ,Nee, maar dat ben ik voor de volgende Dam tot Damloop/ Damloop by night wel van plan, , , , , , , , , , , , , , , , , ,false,false,true,false,false,false,false,false,true,true,true,true,true,true,false,true,false,false,true,false,false, ,150,5, ,10,Door een trainer/coach, ,Een beetje,Een beetje,Neutraal,Goed,Goed,Goed,Goed,Neutraal,Een beetje,Een beetje,Neutraal,Goed,Neutraal,Een beetje,Goed,Neutraal,Neutraal,Veel interesse,Interesse,Neutraal,Nee, ik maak geen gebruik van een sport-app, maar ik heb in het verleden wel een sport-app gebruikt, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Vrouw,52,166,56,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,
10/3/2018 1:50:27 PM,2042,Ja,Nee, ,Ja, , , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),2 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Nee,true,false,false,false,false, ,Niet van toepassing,Niet van toepassing,Niet van toepassing, , , ,Nee, , , , , , , , , , , , , , , , , ,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Een beetje,Interesse,Interesse,Interesse,Interesse,Interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false, ,Samsung Health, ,Man,32,183,83,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,,,
10/3/2018 1:50:54 PM,2043,Ja,Ja,16 km (10 mijl), ,7,Het was slecht weer en daardoor stonden er veel minder toeschouwers dan normaal. Ook kreeg ik het koud de laatste drie km en had moeite om weer op te warmen. Maar de organisatie was wel weer top. En de muzikanten onderweg waren ook weer top! En petje af voor de vrijwilligers!, ,1-5 weken getraind,2 keer per week,1-3 maanden,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,true,false,false,false,false,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,true,false, ,Ja, , , , , , ,Mee eens,Mee eens,Neutraal, , , ,Nee, , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Eens,Eens,Helemaal mee oneens,Helemaal mee oneens,Neutraal,Eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,true,false,true,false,true, , , , , , , , , , , , , , , , , , , , ,Goed,Neutraal,Goed,Goed,Heel goed,Goed,Goed,Goed,Neutraal,Neutraal,Goed,Goed,Goed,Neutraal,Neutraal,Interesse,Interesse,Geen interesse,Neutraal,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false, ,MapMyRun, ,Vrouw,42,168,56,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,,
10/3/2018 1:51:41 PM,2044,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,
10/3/2018 1:57:53 PM,2045,Nee, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,
10/3/2018 1:59:18 PM,2046,Ja,Ja,16 km (10 mijl), ,8, , ,12 weken of meer getraind,3 keer per week,Langer dan een jaar,Ik zou zowel vaker als meer kilometers willen hardlopen,false,true,false,false,false,false, ,false,false,false,false,false,true,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,false,true,Online met vrienden die elders ook lopen,Ja,false,true,false,false, ,Ja, , , , , , ,Mee eens,Mee eens,Neutraal, , , ,Ja,Geen interesse,Interesse,Helemaal geen interesse,Geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Interesse,Helemaal geen interesse,Ja, namelijk ...,Youtube,10,0,Oneens,Neutraal,Neutraal,Helemaal mee eens,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,true,false,false,false,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Heel goed,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Neutraal,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false, ,Polar Flow, ,Man,48,196,90,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Nee,Nee, ,,,,,,,,,,
10/3/2018 1:59:47 PM,2047,Ja,Ja,16 km (10 mijl), ,7, , ,Geen aparte trainingsperiode (ik train gedurende het hele jaar),1 keer per week,Langer dan een jaar,Ik zou meer kilometers willen hardlopen,false,false,false,false,false,true,Nog geen leuke veilige route gevonden,false,false,false,false,false,false,true,Alleen op zondag,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,false,false,true,false, ,Ja,false,true,false,false, ,Nee,false,false,true,false,false, ,Helemaal mee oneens,Helemaal mee oneens,Helemaal mee oneens, , , ,Nee, , , , , , , , , , , , , , , , , ,Helemaal mee eens,Helemaal mee eens,Eens,Helemaal mee eens,Eens,Helemaal mee eens,Eens,Helemaal mee eens, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,true,false,false,false,false, , , , , , , , , , , , , , , , , , , , ,Neutraal,Neutraal,Neutraal,Goed,Goed,Neutraal,Goed,Neutraal,Neutraal,Neutraal,Een beetje,Neutraal,Goed,Goed,Een beetje,Neutraal,Neutraal,Neutraal,Neutraal,Neutraal,Nee, ik weet van het bestaan van sport-apps, maar ik gebruik er geen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,Vrouw,45,173,72,Middelbaar beroepsonderwijs (MBO), ,Ja, mijn email adres is ...,Ja, namelijk ...,Als het slecht weer is, is Hey misschien handig om tentjes neer te zetten zodat de sporters kunnen schuilen voor de regen. Zodat je niet verkleumt moet starten.,,,,,,,,,
10/3/2018 2:00:17 PM,2048,Ja,Ja,16 km (10 mijl), ,9,Altijd heel goed georganiseerd, met voldoende drinkposten. Wel (altijd) erg druk en begrepen dat er tekort aan vrijwilligers was, zodat het uitdelen van de kledingzakken lang duurde., ,Niet of nauwelijks getraind,1 keer per week,Langer dan een jaar,Ik wil niet vaker en/of meer kilometers hardlopen dan ik nu doe, , , , , , , ,false,false,false,false,true,false,false, ,Ik begin meestal met hardlopen vanuit mijn huis., ,Niet, ik loop thuis de deur uit, ,false,false,false,true,false,false,false, ,Ja,true,false,false,false, ,Ja, , , , , , ,Mee eens,Helemaal mee eens,Helemaal mee eens, , , ,Ja,Neutraal,Interesse,Neutraal,Geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Helemaal geen interesse,Neutraal,Neutraal,Neutraal,Nee, ,11,4,Neutraal,Neutraal,Neutraal,Neutraal,Eens,Helemaal mee oneens,Neutraal,Neutraal, , , , , , , , ,Nee, en dat ben ik ook niet van plan, , , , , , , , , , , , , , , , , ,false,false,false,false,false,true,false,true, , , , , , , , , , , , , , , , , , , , ,Goed,Neutraal,Helemaal niet,Goed,Helemaal niet,Goed,Heel goed,Neutraal,Een beetje,Een beetje,Goed,Neutraal,Een beetje,Helemaal niet,Helemaal niet,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Veel interesse,Ja, ik maak gebruik van een losstaande sport-app / een sport-app gekoppeld aan mijn sporthorloge, activity tracker en/of,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false, ,TomTom Sports, ,Man,58,183,82,Hoger beroepsonderwijs (HBO), universiteit (WO), ,Ja, mijn email adres is ...,Nee, ,,,,,,,,
